state_abbr,state_fips,county_name,city_fips,stpl_fips,stcosub_fips,stcotr_fips,city_name,metric_name,metric_number,group_name,group_number,num,denom,est,lci,uci,data_yr_type,data_yr,geo_level,date_export,census_year,version,suggested_citation
DC,11,District of Columbia,1150000,1150000,-999,11001007808,Washington,Air pollution - ozone,45,total population,1,-999,-999,25.3,-999,-999,12-2021,1221,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007808,Washington,Air pollution - ozone,45,total population,1,-999,-999,29.3,-999,-999,11-2021,1121,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007808,Washington,Air pollution - ozone,45,total population,1,-999,-999,34,-999,-999,10-2021,1021,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007808,Washington,Air pollution - ozone,45,total population,1,-999,-999,40,-999,-999,09-2021,0921,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007808,Washington,Air pollution - ozone,45,total population,1,-999,-999,47.3,-999,-999,08-2021,0821,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007808,Washington,Air pollution - ozone,45,total population,1,-999,-999,50.9,-999,-999,07-2021,0721,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007808,Washington,Air pollution - ozone,45,total population,1,-999,-999,43.7,-999,-999,06-2021,0621,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007808,Washington,Air pollution - ozone,45,total population,1,-999,-999,47.2,-999,-999,05-2021,0521,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007808,Washington,Air pollution - ozone,45,total population,1,-999,-999,46.4,-999,-999,04-2021,0421,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007808,Washington,Air pollution - ozone,45,total population,1,-999,-999,41.7,-999,-999,03-2021,0321,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007808,Washington,Air pollution - ozone,45,total population,1,-999,-999,34.3,-999,-999,02-2021,0221,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007808,Washington,Air pollution - ozone,45,total population,1,-999,-999,27.1,-999,-999,01-2021,0121,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007809,Washington,Air pollution - ozone,45,total population,1,-999,-999,25.3,-999,-999,12-2021,1221,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007809,Washington,Air pollution - ozone,45,total population,1,-999,-999,29.3,-999,-999,11-2021,1121,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007809,Washington,Air pollution - ozone,45,total population,1,-999,-999,34,-999,-999,10-2021,1021,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007809,Washington,Air pollution - ozone,45,total population,1,-999,-999,40,-999,-999,09-2021,0921,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007809,Washington,Air pollution - ozone,45,total population,1,-999,-999,47.3,-999,-999,08-2021,0821,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007809,Washington,Air pollution - ozone,45,total population,1,-999,-999,50.9,-999,-999,07-2021,0721,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007809,Washington,Air pollution - ozone,45,total population,1,-999,-999,43.7,-999,-999,06-2021,0621,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007809,Washington,Air pollution - ozone,45,total population,1,-999,-999,47.2,-999,-999,05-2021,0521,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007809,Washington,Air pollution - ozone,45,total population,1,-999,-999,46.4,-999,-999,04-2021,0421,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007809,Washington,Air pollution - ozone,45,total population,1,-999,-999,41.7,-999,-999,03-2021,0321,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007809,Washington,Air pollution - ozone,45,total population,1,-999,-999,34.3,-999,-999,02-2021,0221,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007809,Washington,Air pollution - ozone,45,total population,1,-999,-999,27.1,-999,-999,01-2021,0121,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007901,Washington,Air pollution - ozone,45,total population,1,-999,-999,20.7,-999,-999,12-2021,1221,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007901,Washington,Air pollution - ozone,45,total population,1,-999,-999,27.1,-999,-999,11-2021,1121,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007901,Washington,Air pollution - ozone,45,total population,1,-999,-999,34.3,-999,-999,10-2021,1021,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007901,Washington,Air pollution - ozone,45,total population,1,-999,-999,39.9,-999,-999,09-2021,0921,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007901,Washington,Air pollution - ozone,45,total population,1,-999,-999,48.8,-999,-999,08-2021,0821,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007901,Washington,Air pollution - ozone,45,total population,1,-999,-999,50.7,-999,-999,07-2021,0721,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007901,Washington,Air pollution - ozone,45,total population,1,-999,-999,44.5,-999,-999,06-2021,0621,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007901,Washington,Air pollution - ozone,45,total population,1,-999,-999,46.2,-999,-999,05-2021,0521,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007901,Washington,Air pollution - ozone,45,total population,1,-999,-999,44.7,-999,-999,04-2021,0421,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007901,Washington,Air pollution - ozone,45,total population,1,-999,-999,39.6,-999,-999,03-2021,0321,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007901,Washington,Air pollution - ozone,45,total population,1,-999,-999,31.6,-999,-999,02-2021,0221,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007901,Washington,Air pollution - ozone,45,total population,1,-999,-999,24.9,-999,-999,01-2021,0121,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007903,Washington,Air pollution - ozone,45,total population,1,-999,-999,20.7,-999,-999,12-2021,1221,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007903,Washington,Air pollution - ozone,45,total population,1,-999,-999,27.1,-999,-999,11-2021,1121,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007903,Washington,Air pollution - ozone,45,total population,1,-999,-999,34.3,-999,-999,10-2021,1021,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007903,Washington,Air pollution - ozone,45,total population,1,-999,-999,39.9,-999,-999,09-2021,0921,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007903,Washington,Air pollution - ozone,45,total population,1,-999,-999,48.8,-999,-999,08-2021,0821,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007903,Washington,Air pollution - ozone,45,total population,1,-999,-999,50.7,-999,-999,07-2021,0721,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007903,Washington,Air pollution - ozone,45,total population,1,-999,-999,44.5,-999,-999,06-2021,0621,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007903,Washington,Air pollution - ozone,45,total population,1,-999,-999,46.2,-999,-999,05-2021,0521,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007903,Washington,Air pollution - ozone,45,total population,1,-999,-999,44.7,-999,-999,04-2021,0421,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007903,Washington,Air pollution - ozone,45,total population,1,-999,-999,39.6,-999,-999,03-2021,0321,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007903,Washington,Air pollution - ozone,45,total population,1,-999,-999,31.6,-999,-999,02-2021,0221,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007903,Washington,Air pollution - ozone,45,total population,1,-999,-999,24.9,-999,-999,01-2021,0121,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008001,Washington,Air pollution - ozone,45,total population,1,-999,-999,20.7,-999,-999,12-2021,1221,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008001,Washington,Air pollution - ozone,45,total population,1,-999,-999,27.1,-999,-999,11-2021,1121,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008001,Washington,Air pollution - ozone,45,total population,1,-999,-999,34.3,-999,-999,10-2021,1021,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008001,Washington,Air pollution - ozone,45,total population,1,-999,-999,39.9,-999,-999,09-2021,0921,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008001,Washington,Air pollution - ozone,45,total population,1,-999,-999,48.8,-999,-999,08-2021,0821,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008001,Washington,Air pollution - ozone,45,total population,1,-999,-999,50.7,-999,-999,07-2021,0721,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008001,Washington,Air pollution - ozone,45,total population,1,-999,-999,44.5,-999,-999,06-2021,0621,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008001,Washington,Air pollution - ozone,45,total population,1,-999,-999,46.2,-999,-999,05-2021,0521,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008001,Washington,Air pollution - ozone,45,total population,1,-999,-999,44.7,-999,-999,04-2021,0421,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008001,Washington,Air pollution - ozone,45,total population,1,-999,-999,39.6,-999,-999,03-2021,0321,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008001,Washington,Air pollution - ozone,45,total population,1,-999,-999,31.6,-999,-999,02-2021,0221,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008001,Washington,Air pollution - ozone,45,total population,1,-999,-999,24.9,-999,-999,01-2021,0121,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008002,Washington,Air pollution - ozone,45,total population,1,-999,-999,20.7,-999,-999,12-2021,1221,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008002,Washington,Air pollution - ozone,45,total population,1,-999,-999,27.1,-999,-999,11-2021,1121,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008002,Washington,Air pollution - ozone,45,total population,1,-999,-999,34.3,-999,-999,10-2021,1021,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008002,Washington,Air pollution - ozone,45,total population,1,-999,-999,39.9,-999,-999,09-2021,0921,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008002,Washington,Air pollution - ozone,45,total population,1,-999,-999,48.8,-999,-999,08-2021,0821,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008002,Washington,Air pollution - ozone,45,total population,1,-999,-999,50.7,-999,-999,07-2021,0721,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008002,Washington,Air pollution - ozone,45,total population,1,-999,-999,44.5,-999,-999,06-2021,0621,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008002,Washington,Air pollution - ozone,45,total population,1,-999,-999,46.2,-999,-999,05-2021,0521,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008002,Washington,Air pollution - ozone,45,total population,1,-999,-999,44.7,-999,-999,04-2021,0421,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008002,Washington,Air pollution - ozone,45,total population,1,-999,-999,39.6,-999,-999,03-2021,0321,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008002,Washington,Air pollution - ozone,45,total population,1,-999,-999,31.6,-999,-999,02-2021,0221,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008002,Washington,Air pollution - ozone,45,total population,1,-999,-999,24.9,-999,-999,01-2021,0121,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008100,Washington,Air pollution - ozone,45,total population,1,-999,-999,20.7,-999,-999,12-2021,1221,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008100,Washington,Air pollution - ozone,45,total population,1,-999,-999,27.1,-999,-999,11-2021,1121,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008100,Washington,Air pollution - ozone,45,total population,1,-999,-999,34.3,-999,-999,10-2021,1021,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008100,Washington,Air pollution - ozone,45,total population,1,-999,-999,39.9,-999,-999,09-2021,0921,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008100,Washington,Air pollution - ozone,45,total population,1,-999,-999,48.8,-999,-999,08-2021,0821,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008100,Washington,Air pollution - ozone,45,total population,1,-999,-999,50.7,-999,-999,07-2021,0721,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008100,Washington,Air pollution - ozone,45,total population,1,-999,-999,44.5,-999,-999,06-2021,0621,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008100,Washington,Air pollution - ozone,45,total population,1,-999,-999,46.2,-999,-999,05-2021,0521,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008100,Washington,Air pollution - ozone,45,total population,1,-999,-999,44.7,-999,-999,04-2021,0421,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008100,Washington,Air pollution - ozone,45,total population,1,-999,-999,39.6,-999,-999,03-2021,0321,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008100,Washington,Air pollution - ozone,45,total population,1,-999,-999,31.6,-999,-999,02-2021,0221,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008100,Washington,Air pollution - ozone,45,total population,1,-999,-999,24.9,-999,-999,01-2021,0121,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008200,Washington,Air pollution - ozone,45,total population,1,-999,-999,20.7,-999,-999,12-2021,1221,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008200,Washington,Air pollution - ozone,45,total population,1,-999,-999,27.1,-999,-999,11-2021,1121,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008200,Washington,Air pollution - ozone,45,total population,1,-999,-999,34.3,-999,-999,10-2021,1021,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008200,Washington,Air pollution - ozone,45,total population,1,-999,-999,39.9,-999,-999,09-2021,0921,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008200,Washington,Air pollution - ozone,45,total population,1,-999,-999,48.8,-999,-999,08-2021,0821,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008200,Washington,Air pollution - ozone,45,total population,1,-999,-999,50.7,-999,-999,07-2021,0721,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008200,Washington,Air pollution - ozone,45,total population,1,-999,-999,44.5,-999,-999,06-2021,0621,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008200,Washington,Air pollution - ozone,45,total population,1,-999,-999,46.2,-999,-999,05-2021,0521,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008200,Washington,Air pollution - ozone,45,total population,1,-999,-999,44.7,-999,-999,04-2021,0421,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008200,Washington,Air pollution - ozone,45,total population,1,-999,-999,39.6,-999,-999,03-2021,0321,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008200,Washington,Air pollution - ozone,45,total population,1,-999,-999,31.6,-999,-999,02-2021,0221,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008200,Washington,Air pollution - ozone,45,total population,1,-999,-999,24.9,-999,-999,01-2021,0121,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008301,Washington,Air pollution - ozone,45,total population,1,-999,-999,20.7,-999,-999,12-2021,1221,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008301,Washington,Air pollution - ozone,45,total population,1,-999,-999,27.1,-999,-999,11-2021,1121,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008301,Washington,Air pollution - ozone,45,total population,1,-999,-999,34.3,-999,-999,10-2021,1021,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008301,Washington,Air pollution - ozone,45,total population,1,-999,-999,39.9,-999,-999,09-2021,0921,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008301,Washington,Air pollution - ozone,45,total population,1,-999,-999,48.8,-999,-999,08-2021,0821,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008301,Washington,Air pollution - ozone,45,total population,1,-999,-999,50.7,-999,-999,07-2021,0721,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008301,Washington,Air pollution - ozone,45,total population,1,-999,-999,44.5,-999,-999,06-2021,0621,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008301,Washington,Air pollution - ozone,45,total population,1,-999,-999,46.2,-999,-999,05-2021,0521,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008301,Washington,Air pollution - ozone,45,total population,1,-999,-999,44.7,-999,-999,04-2021,0421,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008301,Washington,Air pollution - ozone,45,total population,1,-999,-999,39.6,-999,-999,03-2021,0321,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008301,Washington,Air pollution - ozone,45,total population,1,-999,-999,31.6,-999,-999,02-2021,0221,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008301,Washington,Air pollution - ozone,45,total population,1,-999,-999,24.9,-999,-999,01-2021,0121,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008302,Washington,Air pollution - ozone,45,total population,1,-999,-999,20.7,-999,-999,12-2021,1221,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008302,Washington,Air pollution - ozone,45,total population,1,-999,-999,27.1,-999,-999,11-2021,1121,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008302,Washington,Air pollution - ozone,45,total population,1,-999,-999,34.3,-999,-999,10-2021,1021,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008302,Washington,Air pollution - ozone,45,total population,1,-999,-999,39.9,-999,-999,09-2021,0921,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008302,Washington,Air pollution - ozone,45,total population,1,-999,-999,48.8,-999,-999,08-2021,0821,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008302,Washington,Air pollution - ozone,45,total population,1,-999,-999,50.7,-999,-999,07-2021,0721,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008302,Washington,Air pollution - ozone,45,total population,1,-999,-999,44.5,-999,-999,06-2021,0621,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008302,Washington,Air pollution - ozone,45,total population,1,-999,-999,46.2,-999,-999,05-2021,0521,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008302,Washington,Air pollution - ozone,45,total population,1,-999,-999,44.7,-999,-999,04-2021,0421,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008302,Washington,Air pollution - ozone,45,total population,1,-999,-999,39.6,-999,-999,03-2021,0321,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008302,Washington,Air pollution - ozone,45,total population,1,-999,-999,31.6,-999,-999,02-2021,0221,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008302,Washington,Air pollution - ozone,45,total population,1,-999,-999,24.9,-999,-999,01-2021,0121,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008402,Washington,Air pollution - ozone,45,total population,1,-999,-999,20.7,-999,-999,12-2021,1221,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008402,Washington,Air pollution - ozone,45,total population,1,-999,-999,27.1,-999,-999,11-2021,1121,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008402,Washington,Air pollution - ozone,45,total population,1,-999,-999,34.3,-999,-999,10-2021,1021,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008402,Washington,Air pollution - ozone,45,total population,1,-999,-999,39.9,-999,-999,09-2021,0921,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008402,Washington,Air pollution - ozone,45,total population,1,-999,-999,48.8,-999,-999,08-2021,0821,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008402,Washington,Air pollution - ozone,45,total population,1,-999,-999,50.7,-999,-999,07-2021,0721,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008402,Washington,Air pollution - ozone,45,total population,1,-999,-999,44.5,-999,-999,06-2021,0621,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008402,Washington,Air pollution - ozone,45,total population,1,-999,-999,46.2,-999,-999,05-2021,0521,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008402,Washington,Air pollution - ozone,45,total population,1,-999,-999,44.7,-999,-999,04-2021,0421,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008402,Washington,Air pollution - ozone,45,total population,1,-999,-999,39.6,-999,-999,03-2021,0321,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008402,Washington,Air pollution - ozone,45,total population,1,-999,-999,31.6,-999,-999,02-2021,0221,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008402,Washington,Air pollution - ozone,45,total population,1,-999,-999,24.9,-999,-999,01-2021,0121,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008410,Washington,Air pollution - ozone,45,total population,1,-999,-999,20.7,-999,-999,12-2021,1221,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008410,Washington,Air pollution - ozone,45,total population,1,-999,-999,27.1,-999,-999,11-2021,1121,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008410,Washington,Air pollution - ozone,45,total population,1,-999,-999,34.3,-999,-999,10-2021,1021,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008410,Washington,Air pollution - ozone,45,total population,1,-999,-999,39.9,-999,-999,09-2021,0921,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008410,Washington,Air pollution - ozone,45,total population,1,-999,-999,48.8,-999,-999,08-2021,0821,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008410,Washington,Air pollution - ozone,45,total population,1,-999,-999,50.7,-999,-999,07-2021,0721,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008410,Washington,Air pollution - ozone,45,total population,1,-999,-999,44.5,-999,-999,06-2021,0621,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008410,Washington,Air pollution - ozone,45,total population,1,-999,-999,46.2,-999,-999,05-2021,0521,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008410,Washington,Air pollution - ozone,45,total population,1,-999,-999,44.7,-999,-999,04-2021,0421,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008410,Washington,Air pollution - ozone,45,total population,1,-999,-999,39.6,-999,-999,03-2021,0321,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008410,Washington,Air pollution - ozone,45,total population,1,-999,-999,31.6,-999,-999,02-2021,0221,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008410,Washington,Air pollution - ozone,45,total population,1,-999,-999,24.9,-999,-999,01-2021,0121,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008701,Washington,Air pollution - ozone,45,total population,1,-999,-999,20.7,-999,-999,12-2021,1221,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008701,Washington,Air pollution - ozone,45,total population,1,-999,-999,27.1,-999,-999,11-2021,1121,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008701,Washington,Air pollution - ozone,45,total population,1,-999,-999,34.3,-999,-999,10-2021,1021,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008701,Washington,Air pollution - ozone,45,total population,1,-999,-999,39.9,-999,-999,09-2021,0921,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008701,Washington,Air pollution - ozone,45,total population,1,-999,-999,48.8,-999,-999,08-2021,0821,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008701,Washington,Air pollution - ozone,45,total population,1,-999,-999,50.7,-999,-999,07-2021,0721,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008701,Washington,Air pollution - ozone,45,total population,1,-999,-999,44.5,-999,-999,06-2021,0621,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008701,Washington,Air pollution - ozone,45,total population,1,-999,-999,46.2,-999,-999,05-2021,0521,tract,2022-11-30,2020,16.0,
